,id,src,trg
310,10311,मेरी सरकार की एक्ट ईस्ट नीति इस क्षेत्र को सहयोग के केंद्र में रखती है।,আমার সরকারের ‘পুবের জন্য কাজ করো’ নীতির কেন্দ্রবিন্দুতে রয়েছেএই অঞ্চলটি।
311,10312,आसियान क्षेत्र के प्रत्येक देश के साथ हमारे असाधारण राजनीतिक और जन संबंध हैं।,আসিয়ানভুক্ত প্রত্যেকটি দেশের সঙ্গে আমাদের রয়েছে এক ব্যতিক্রমীরাজনৈতিক তথা জনসাধারণের মধ্যে পারস্পরিক সম্পর্ক।
312,10313,आयकर रिटर्न भरने वाले नए करदाताओं की संख्या दोगुनी से अधिक हो गई है।,নতুনকরদাতাদের আয়কর রিটার্ন পেশের সংখ্যাও বৃদ্ধি পেয়েছে দ্বিগুণেরও বেশি।
313,10314,हमने टेक्नोलॉजी का उपयोग लोगों तक पहुंचने के लिए किया है।,সাধারণ মানুষের কাছে সহজেই পৌঁছে যাওয়ারলক্ষ্যে আমরা আশ্রয় নিয়েছি প্রযুক্তির।
314,10315,36 उद्योगों को पर्यावरण मंजूरी की आवश्यकता दायरे से बाहर निकाला गया है।,পরিবেশ সংক্রান্ত ছাড়পত্রআদায়ের বাধ্যবাধকতা থেকে আমরা মুক্ত করে দিয়েছি ৩৬টির মতো শ্বেত শিল্পকে।
315,10316,अब कंपनी का निगमीकरण एक दिन की बात हो गई है।,কোনসংস্থা বা কোম্পানির নথিভুক্তিকরণ এখন একদিনের ব্যাপার মাত্র।
316,10317,अब हम वैश्विक रूप से एकीकृत अर्थव्यवस्था हैं।,এই কারণে বর্তমানে আমরা বিশ্বে এক সুসংহত অর্থনীতি রূপে পরিচিতিলাভ করেছি।
317,10318,हाल के कुछ बड़े सुधारों से पहले यह उपलब्धियां हासिल की गई हैं।,"এর থেকেও বড় কথা হল, এই সমস্ত মাইলফলক আমরা স্থাপন করতে পেরেছি বেশকয়েকটি বড় ধরনের সাম্প্রতিক সংস্কার কর্মসূচিতে হাত দেওয়ার আগেই।"
318,10319,इस वर्ष जुलाई में हमने पूरे देश में एकरूप वस्तु और सेवाकर प्रणाली लागू की है।,এ বছর জুলাইমাসে সারা দেশে এক অভিন্ন পণ্য ও পরিষেবা কর ব্যবস্থা চালু করার মতো একটি দুরূহকাজ আমরা সম্পন্ন করতে পেরেছি।
319,10320,पूरे भारत में अनेक राज्य स्तरीय और केंद्र स्तरीय करों को समाप्त कर दिया गया है।,"এর ফলে, ভারতে রাজ্য তথা কেন্দ্রীয় পর্যায়ে বহুবিধকর আরোপের ব্যবস্থা বিলুপ্ত করা হয়েছে।"
320,10321,एक वर्ष में 197 मिलियन बैंक खाते खोले गए।,মাত্র এক বছরের মধ্যেই খোলা হয়েছে ১৯ কোটি ৭০ লক্ষ ব্যাঙ্কঅ্যাকাউন্ট।
321,10322,इस वर्ष अगस्त तक भारतीय बैंकों में ऐसे 290 मिलियन खाते खोले गए हैं।,এ বছর আগস্টমাস পর্যন্ত ভারতের ব্যাঙ্কগুলিতে খোলা হয়েছে ২৯ কোটি এই ধরনের অ্যাকাউন্ট।
322,10323,केवल रसोईगैस के मामले में बैंक खातों के जरिये 146 मिलियन लोग प्रत्यक्ष नकद सब्सिडी प्राप्त कर रहे हैं।,১৪ কোটি ৬০ লক্ষেরও বেশিমানুষ এখন শুধুমাত্র রান্নার গ্যাসের ওপরই সরাসরি নগদ ভর্তুকির সুযোগ লাভ করছেনতাঁদের ব্যাঙ্ক অ্যাকাউন্টগুলির মাধ্যমে।
323,10324,आज सरकार 59 अलग-अलग योजनाओं के लिए प्रत्यक्ष लाभ अंतरण का उपयोग कर रही है।,এই ধরনের ৫৯টি পৃথক পৃথক কর্মসূচিরক্ষেত্রে প্রত্যক্ষ সুফল হস্তান্তরের সুযোগ সম্প্রসারিত হয়েছে সরকারিভাবে।
324,10325,"हम इस क्षेत्र में भूमि, समुद्र और वायु संपर्क बनाना चाहते हैं।","সতত চঞ্চল এই অঞ্চলটির জন্য আমরা স্থল, জল এবং আকাশপথে সংযোগ ওযোগাযোগ ব্যবস্থা গড়ে তুলতে আগ্রহী।"
325,10326,हमने पर्यटन को बढ़ावा देने के लिए इलेक्ट्रानिक वीजा देने जैसे कदम उठाए हैं।,ভারত থেকে বিশ্বেরঅন্যত্র পর্যটনের প্রসার ঘটেছে দ্রুততম গতিতে।
326,10327,"उन्होंने 15 अगस्त, 2017 को लद्दाख के खारदुंग-ला में तिरंगा फहराया।",গত ১৫ আগস্ট তাঁরা জাতীয় পতাকা উত্তোলন করেন লাদাখের খরডুংলায়।
327,10328,प्रधानमंत्री ने नर्मदा प्रवाह – नर्मदा नदी के लिए मिशन कार्य योजना दस्तावेज जारी किया।,প্রধানমন্ত্রীএই উপলক্ষে ‘নর্মদা প্রবাহ – মিশন কর্মপরিকল্পনা’ প্রকাশ করেন।
328,10329,"प्रधानमंत्री ने गुजरात और महाराष्‍ट्र की जनता और क‍िसानों की ओर से, जो नर्मदा नदी से लाभान्‍व‍ित होते हैं, नर्मदा सेवा यात्रा के ल‍िए मध्‍यप्रदेश की जनता और सरकार को धन्‍यवाद द‍िया ।",নর্মদাসেবা যাত্রার জন্য প্রধানমন্ত্রী গুজরাট ও মহারাষ্টের কৃষকদের হয়ে মধ্যপ্রদেশসরকার ও তার জনসাধারণকে ধন্যবাদ জানান।
329,10330,इस संदर्भ में प्रधानमंत्री ने अतंरराष्ट्रीय सौर गठबंधन की तरफ ध्यान दिलाया और कहा कि भारत और फ्रांस दिशा में संयुक्त रूप से काम कर रहे हैं।,প্যারিসজলবায়ু চুক্তিকে সমগ্র বিশ্বের এক মিলিত ঐতিহ্য বলে বর্ণনা করেন ভারতেরপ্রধানমন্ত্রী।
330,10331,प्रधानमंत्री ने पेरिस जलवायु समझौते को पूरी दुनिया की साझा विरासत बताया किया और उम्मीद जताई कि यह अगली पीढ़ी के लिए उम्मीद की नई किरण बनेगा।,"তাঁর মতে, এই চুক্তি হল ভবিষ্যৎ মানব প্রজন্মের আশা-আকাঙ্ক্ষারূপায়ণে বর্তমান প্রজন্মের এক বিশেষ অবদান।"
331,10332,उन्होंने कहा कि धरती माता को बचाने की हमारी सामूहिक जिम्मेदारी है।,"প্রধানমন্ত্রীবলেন, মাতা বসুন্ধরাকে রক্ষা করা আমাদের সকলের এক সম্মিলিত দায়িত্ব।"
332,10333,प्रधानमंत्री ने कहा कि दोनों नेताओं ने आतंकवाद और कट्टरपंथियों का मुकाबला करने के तौर-तरीकों पर भी चर्चा की।,সন্ত্রাস ওউগ্রপন্থা দমনের সম্ভাব্য পন্থা-পদ্ধতি সম্পর্কেও দুই নেতা মতবিনিময় করেছেন বলেজানান প্রধানমন্ত্রী।
333,10334,हमने पिछले वर्ष ताशकंद बैठक में पूर्ण सदस्‍यता की प्रक्रिया शुरू की थी।।,গত বছর এসসিও’র তাসখন্দ বৈঠকের সময় পূর্ণ সদস্য পদের জন্য প্রক্রিয়াকরণেরকাজ আমরা শুরু করেছিলাম।
334,10335,नई दिल्‍ली में 6 जनवरी 2017 को इस एमओयू पर हस्‍ताक्षर किए गए थे।,নতুনদিল্লিতে চলতি বছরের ৬ জানুয়ারী এই সমঝোতা স্বাক্ষরিত হয়।
335,10336,"देशभर में विज्ञान, प्रौद्योगिकी और नवाचार की भावना को बढ़ावा देने के मद्देनजर प्रधानमंत्री के दृष्टिकोण को ध्यान में रखते हुए यह 5वीं भारतीय विज्ञान कांग्रेस है, जिसे प्रधानमंत्री के रूप में कार्यभार संभालने के बाद श्री नरेन्द्र मोदी संबोधित करेंगे।","সারা দেশে বিজ্ঞান, প্রযুক্তি ও উদ্ভাবনের উৎসাহ বজায় রেখে নিজ চিন্তাভাবনার সঙ্গে সামঞ্জস্য রেখে প্রধানমন্ত্রী দায়িত্ব গ্রহণের পর থেকে এটি হবে তার পঞ্চমবারের জন্য ভারতীয় বিজ্ঞান কংগ্রেসে ভাষন।"
336,10337,मैं यात्रा के दौरान पुर्तगाल में भारतीय समुदाय के साथ बातचीत करने के लिए उत्सुक हूं।,আমি এই সফরে ভারতীয় সম্প্রদায়ের সঙ্গে মত বিনিময়েরবিষয়েও আগ্রহী|”
337,10338,सोशल मीडिया पर सोमनाथ के 20 हजार फालोअर हैं।,বিভিন্ন সোশ্যাল মিডিয়ায় সোমনাথঅনুরাগীদের সংখ্যা বর্তমানে ২০ লক্ষেরও বেশি।
338,10339,सभी देशवासियों को इस पावन पर्व की बहुत-बहुत शुभकामनाएँ।,এই পুণ্যলগ্নে সমস্ত দেশবাসীকে জানাই অনেক অনেক শুভেচ্ছা!
339,10340,मैं NDRF के जांबाजों के कठिन परिश्रम का भी विशेष उल्लेख करना चाहता हूँ।,আমি বিশেষভাবে উল্লেখ করতে চাই এন-ডি-আর-এফের জওয়ানদের কঠোর পরিশ্রমের কথা।
340,10341,संकट के इस क्षण में उन्होंने बहुत ही उत्तम कार्य किया है।,এই বিপদের মোকাবিলায় তাঁরা যেভাবে কাজ করেছেন তা বিশেষ প্রশংসার দাবী রাখে।
341,10342,NDRF की क्षमता उनके commitment और त्वरित निर्णय करके परिस्थिति को सँभालने का प्रयास हर हिन्दुस्तानी के लिए एक नया श्रद्धा का केंद्र बन गया है।,"এন-ডি-আর-এফের ক্ষমতা, তাঁদের দায়বদ্ধতা, দ্রুত সিদ্ধান্ত নিয়ে পরিস্থিতিকে আয়ত্বে আনার ক্ষমতা সমস্ত দেশবাসীর মনে এক শ্রদ্ধার আসন তৈরি করেছে।"
342,10343,"अटल जी के लिए जिस प्रकार का स्नेह, जो श्रद्धा और जो शोक की भावना पूरे देश में उमड़ पड़ी, वो उनके विशाल व्यक्तित्व को दर्शाती है।","অটলজীর জন্য সকলের যে স্নেহ, শ্রদ্ধা ও শোকভাবনার বহিঃপ্রকাশ দেখা গেল, তা ওঁর বিশাল ব্যক্তিত্বের পরিচায়ক।"
343,10344,पिछले कई दिनों से अटल जी के उत्तम से उत्तम पहलू देश के सामने आ ही गए हैं।,বিগত কয়েক দিনে ওঁর আরও অনেক গুণের বিষয়ে আমরা জানতে পেরেছি।
344,10345,इस बदलाव ने भारत की राजनीति में दो महत्वपूर्ण परिवर्तन किये।,এই সংশোধন আমাদের দেশের রাজনীতিতে দুটি গুরুত্বপূর্ণ পরিবর্তন আনে।
345,10346,पहला ये कि राज्यों में मंत्रिमंडल का आकार कुल विधानसभा सीटों के 15% तक सीमित किया गया।,প্রথমটি হল রাজ্যগুলির মন্ত্রীমণ্ডলীকে বিধানসভার মোট আসনের পনের শতাংশ পর্যন্ত সীমিত করা।
346,10347,अटल जी एक सच्चे देशभक्त थे।,অটলজী এক সত্যিকারের দেশভক্ত ছিলেন।
347,10348,उनके कार्यकाल में ही बजट पेश करने के समय में परिवर्तन हुआ।,ওঁর সময়েই বাজেট পেশ করার সময়কে বদলানো হয়।
348,10349,वर्ष 2001 में अटल जी ने बजट पेश करने का समय शाम 5 बजे से बदलकर सुबह 11 बजे कर दिया।,২০০১-এ অটলজী বাজেট পেশ করার সময়কে বিকেল পাঁচটার বদলে বেলা এগারোটা করে দেন।
349,10350,इसी के चलते अधिक से अधिक भारतीयों को अपना राष्ट्रध्वज फहराने का अवसर मिल पाया।,সাধারণ ভারতীয়রা জাতীয় পতাকা উত্তোলনের সুযোগ পায়।
350,10351,इस तरह से उन्होंने हमारे प्राणप्रिय तिरंगे को जनसामान्य के क़रीब लाया।,এই ভাবে উনি আমাদের প্রাণপ্রিয় তিরঙ্গাকে জনসাধারণের কাছে নিয়ে আসেন।
351,10352,इसी तरह आजकल आप देख रहे हैं कि देश में एक साथ केंद्र और राज्यों के चुनाव कराने के विषय में चर्चा आगे बढ़ रही है।,আপনারা দেখছেন আজকাল কেন্দ্রে ও রাজ্যে একইসঙ্গে নির্বাচন করানোর বিষয়ে আলোচনা হচ্ছে।
352,10353,इस विषय के पक्ष और विपक्ष दोनों में लोग अपनी-अपनी बात रख रहे हैं।,"লোকে এর পক্ষে-বিপক্ষে নিজেদের মতামত রাখছেন, যা হিতকারী ও লোকতন্ত্রের পক্ষে শুভ সংকেত।"
353,10354,उनके समृद्ध और विकसित भारत के सपने को पूरा करने का संकल्प दोहराते हुए मैं हम सबकी ओर से अटल जी को श्रद्धांजलि अर्पित करता हूँ।,"ওঁর সমৃদ্ধ ও উন্নত ভারতের স্বপ্নকে পূরণ করার সংকল্পকে আরও একবার স্মরণ করে, সকলের পক্ষ থেকে অটলজীকে শ্রদ্ধাঞ্জলি অর্পণ করছি।"
354,10355,आपको यह जानकर प्रसन्नता होगी कि लोकसभा की productivity 118% और राज्यसभा की 74% रही।,আপনারা জেনে প্রসন্ন হবেন লোকসভার productivity ১১৮ শতাংশ ও রাজ্যসভার ৭৪ শতাংশ ছিল।
355,10356,संसद का ये मानसून सत्र सामाजिक न्याय और युवाओं के कल्याण के सत्र के रूप में हमेशा याद किया जाएगा।,সংসদের এই বাদল অধিবেশন সামাজিক ন্যায় এবং যুবকল্যাণের ক্ষেত্রে স্মরণীয় হয়ে থাকবে।
356,10357,इस सत्र में युवाओं और पिछड़े समुदायों को लाभ पहुँचाने वाले कई महत्वपूर्ण विधेयकों को पारित किया गया।,এই অধিবেশনে যুব এবং অনগ্রসর শ্রেণির উন্নতির জন্য গুরুত্বপূর্ণ বেশ কতগুলো বিল পাস করা হয়েছে।
357,10358,देश की नारी शक्ति के खिलाफ़ कोई भी सभ्य समाज किसी भी प्रकार के अन्याय को बर्दाश्त नहीं कर सकता।,দেশের নারীদের প্রতি কোনও সভ্যসমাজ কোনও প্রকার অন্যায় বরদাস্ত করতে পারে না।
358,10359,यह कानून महिलाओं और बालिकाओं के खिलाफ़ अपराध के मामलों को रोकने में प्रभावी भूमिका निभायेगा।,এই আইন মহিলা এবং বালিকাদের প্রতি অপরাধের মামলাকে নিষ্পত্তি করতে গঠনমূলক ভূমিকা নেবে।
359,10360,मानसून सत्र में इस बार सबने मिलकर एक आदर्श प्रस्तुत कर दिखाया है।,এবারের বাদল অধিবেশনে সবাই একসঙ্গে একটি আদর্শ স্থাপন করে দেখিয়েছি।
360,10361,मैं देश के लिए मेडल जीतने वाले सभी खिलाड़ियों को बधाई देना चाहता हूँ।,"আমি দেশের জন্য যাঁরা পদক জিতেছেন, তাঁদের সবাইকে অভিনন্দন জানাচ্ছি।"
361,10362,प्रधानमंत्री ने कहा कि यह विकास की उनकी दृष्टि ही है कि ये सभी राज्य तेजी से प्रगति कर रहे हैं।,এই রাজ্যগুলির উন্নয়নের যে স্বপ্ন প্রাক্তন প্রধানমন্ত্রী দেখেছিলেন তাকে ভিত্তি করেই এই রাজ্যগুলির দ্রুত প্রগতি হচ্ছে বলে শ্রী মোদী উল্লেখ করেন।
362,10363,प्रधानमंत्री ने कहा कि शौचालय बनाने का कार्य मिशन की तरह किया गया था।,"তিনি আরও বলেন, শৌচাগার নির্মাণের বিষয়টিকে সরকার একটি বিশেষ প্রকল্প হিসেবে হাতে নিয়েছিল।"
363,10364,"इसके फलस्‍वरूप, इस क्षेत्र में और अधिक आवासीय और वाणिज्‍यक परिसर विकसित होंगे।","এর ফলে, ঐ অঞ্চলে আরও বেশি আবাসিক ও বাণিজ্যিক কমপ্লেক্স গড়ে উঠবে।"
364,10365,"इस संदर्भ में, उन्होंने आज सुबह 17 अक्टूबर, 2018 को श्रीलंका में भारत के उच्चायुक्त के साथ अपनी बैठक की भी चर्चा की।",এ ব্যাপারে শ্রীলঙ্কায় ভারতীয় হাইকমিশনারের সঙ্গেও তাঁর কথা হয়েছে বলে সিরিসেনা জানান।
365,10366,"आईपीपीबी बचत और चालू खातों, धन हस्तांतरण, प्रत्यक्ष लाभ हस्तांतरण, बिल और उपयोगिता भुगतान और उद्यम एवं वाणिज्यिक भुगतान जैसी सुविधाएं उपलब्ध कराएगा।","ভারতীয় ডাক বিভাগের এই ব্যাঙ্কে সেভিংস ও কারেন্ট অ্যাকাউন্টের সুবিধার পাশাপাশি অর্থ হস্তান্তর, নগদ সুবিধা হস্তান্তর ও বিম পেমেন্ট সহ ব্যবসায়িক লেনদেন সংক্রান্ত পরিষেবা পাওয়া যাবে।"
366,10367,अहमदाबाद में इस मौके पर मौजूद भारी भीड़ को सम्बोधित करते हुए प्रधानमंत्री नरेन्द्र मोदी ने “नए भारत” की उच्च महत्वाकांक्षा और इच्छाशक्ति के बारे में बताया।,শিলান্যাসঅনুষ্ঠানে শ্রী মোদী তাঁর বক্তব্যে ‘নতুন ভারত’ গঠনের পথে উচ্চাকাঙ্ক্ষা এবংইচ্ছাশক্তির বিষয়টির ওপর বিশেষ গুরুত্ব আরোপ করেন।
367,10368,इस मौके पर उन्होंने देशवासियों को बधाई देते हुए कहा कि बुलेट रेलगाड़ी परियोजना गति एवं विकास उपलब्ध कराएगी और इसके जल्द नतीजे आएंगे।,দেশবাসীকে এই উপলক্ষে অভিনন্দনজানিয়ে তিনি বলেন যে বুলেট ট্রেন প্রকল্পের হাত ধরে রেল পরিবহণের ক্ষেত্রেপ্রযুক্তি ও অগ্রগতির এক বিশেষ মেলবন্ধন ঘটবে।
368,10369,उन्होंने कहा कि सरकार का ध्यान तेज सम्पर्क के जरिये उत्पादन बढ़ाने पर है।,এর সুফলওযে অচিরেই মিলবে সেসম্পর্কেও তাঁর আশার কথা ব্যক্ত করেন প্রধানমন্ত্রী।
369,10370,प्रधानमंत्री ने इस परियोजना के लिए तकनीकि और आर्थिक मदद मुहैया कराने के लिए जापान को धन्यवाद दिया।,উচ্চগতির এই রেল প্রকল্প গড়েতোলার কাজে জাপানের আর্থিক ও প্রযুক্তিগত সহায়তার জন্য তিনি ধন্যবাদ জানান জাপানেরপ্রধানমন্ত্রীকে।
370,10371,उन्होंने इस बात के लिए प्रधानमंत्री आबे की सराहना की कि इतने कम समय में इस परियोजना की शुरुआत हो रही है।,মিঃ শিনজো আবে-র বিশেষ প্রশংসা করে তিনি বলেন যে এই প্রকল্পেরসূচনা হয়েছে খুব অল্প সময়ের মধ্যেই।
371,10372,"प्रधानमंत्री ने कहा कि तेज गति वाली इस रेलगाड़ी से न सिर्फ दोनों शहरों की दूरियां घटेंगी, बल्कि सैकड़ों किलोमीटर दूर रह रहे लोग एक-दूसरे के नजदीक आएंगे।","শ্রী মোদীবলেন যে উচ্চগতির এই রেল প্রকল্প শুধুমাত্র মুম্বাই ও আমেদাবাদ শহর দুটিকেপরস্পরের আরও কাছে নিয়ে আসার কাজেই সফল হবে না, একইসঙ্গে শত শত কিলোমিটার দূরেঅবস্থিত দুটি শহরের অধিবাসীদের মধ্যেও এক নিবিড় সম্পর্ক গড়ে তুলবে।"
372,10373,"उन्होंने कहा कि मुम्बई-अहमदाबाद गलियारे पर एक नई आर्थिक व्यवस्था विकसित की जा रही है, जिससे पूरा इलाका एकल आर्थिक क्षेत्र के रूप में बदल जाएगा।","তিনি বলেন,মুম্বাই আমেদাবাদ করিডরে এক নতুন অর্থনৈতিক ব্যবস্থা গড়ে উঠতে চলেছে এবং এর ফলেসমগ্র অঞ্চলই হয়ে উঠবে একটিমাত্র অর্থনৈতিক অঞ্চল।"
373,10374,"प्रधानमंत्री ने कहा कि प्रौद्योगिकी तभी लाभदायक है, जब वह आम लोगों को फायदा पहुंचाए।","প্রধানমন্ত্রীবলেন, প্রযুক্তি সফল হয়ে উঠতে পারে তখনই যখনই তার সুফলগুলি পৌঁছে দেওয়া যায় সাধারণমানুষের কাছে।"
374,10375,उन्होंने कहा कि “हाई स्पीड गलियारे” भविष्य में तेज गति के साथ विकास के क्षेत्र के रूप में उभरेंगे।,ভবিষ্যতে হাইস্পিডকরিডরটি যে দ্রুত বিকাশ ও অগ্রগতির এক বিশেষ অঞ্চল হয়ে উঠতে চলেছে একথাও প্রসঙ্গতঘোষণা করেন তিনি।
375,10376,उन्होंने यह उम्मीद जताई कि इस परियोजना को कम से कम समय में पूरा करने के लिए सभी लोग मिल कर काम करेंगे।,যত দ্রুত সম্ভব এই প্রকল্প রূপায়ণের কাজ সম্পূর্ণ করতে সংশ্লিষ্ট সকলেই যেএকযোগে কাজ করে যাবে এ বিষয়ে তাঁর আস্থা ও বিশ্বাসের কথা ব্যক্ত করেন তিনি।
376,10377,"इससे पहले जापान के प्रधानमंत्री शिन्जो आबे ने कहा कि भारत और जापान की साझेदारी विशेष, रणनीतिक और वैश्विक है।","এর আগে, জাপানেরপ্রধানমন্ত্রী মিঃ শিনজো আবে বলেন, ভারত-জাপান অংশীদারিত্ব শুধুমাত্র কৌশলগতএকবিশেষ সম্পর্কমাত্র নয়, একইসঙ্গে তা আন্তর্জাতিকও।"
377,10378,उन्‍होंने अगले पांच वर्ष के दौरान जनजातियों के सम्‍पूर्ण विकास के लिए एक रोडमैप का अनावरण किया।,তিনি আগামী পাঁচ বছরের জন্য আদিবাসীদের সার্বিক উন্নয়নে পরিকল্পনার এক রূপরেখা প্রকাশ করেছেন।
378,10379,मैं काठमांडू के अलावा जनकपुर और मुक्तिनाथ का दौरा करने का भी इंतजार कर रहा हूं।,"কাঠমান্ডু ছাড়াও, জনকপুর এবং মুক্তিনাথ যেতে আগ্রহী ভারতের প্রধানমন্ত্রী।"
379,10380,हर वर्ष इन दोनों ही स्थानों पर बड़ी संख्या में तीर्थयात्री जाते हैं।,ঐ দুটি স্থানে প্রতি বছর ব্যাপক সমাবেশ ও সমাগম ঘটে বহু সংখ্যক তীর্থযাত্রীর।
380,10381,ये दोनों ही स्थल भारत और नेपाल की आम जनता के बीच प्राचीन एवं सुदृढ़ सांस्कृतिक और धार्मिक संबंधों के जीवंत प्रमाण हैं।,"ভারত ও নেপালের জনসাধারণের মধ্যে যে এক সুপ্রাচীন ও বলিষ্ঠ সাংস্কৃতিক তথা ধর্মীয় সম্পর্ক রয়েছে, এই ঘটনা তার এক উজ্জ্বল উদাহরণ বলে মনে করেন শ্রী নরেন্দ্র মোদী।"
381,10382,मैं नेपाल के राजनेताओं एवं मित्रों से अपनी भेंट का इंतजार कर रहा हूं।,নেপালের রাজনৈতিক নেতৃবৃন্দ এবং বন্ধুস্থানীয় ব্যক্তিদের সঙ্গে মিলিত হওয়ার আগ্রহও প্রকাশ করেছেন ভারতের প্রধানমন্ত্রী।
382,10383,उन्‍होंने कहा कि भारतीय नौ सेना द्वारा 2016 में आयोजित अंतर्राष्‍ट्रीय जहाजी बेड़ा समीक्षा में 50 देशों की नौ सेना ने भाग लिया।,"ভারতীয় নৌ-বাহিনী ২০১৬ সালে যে আন্তর্জাতিক ফ্লিট রিভিউ বা নৌ সম্মেলন আয়োজন করে, তাতে ৫০টি দেশের নৌ-বাহিনী অংশ নেয়।"
383,10384,उन्‍होंने कहा कि हमारे सशस्‍त्र बल प्रत्‍येक वर्ष मित्र देशों की सेनाओं के साथ औसत रूप से 10 बड़े संयुक्‍त अभ्‍यास कर रहे हैं।,"এছাড়াও, ভারতীয় সেনাবাহিনী প্রতি বছর সম-মানসিকতা ভাবাপন্ন বন্ধু দেশগুলির বাহিনীর সঙ্গে গড়ে ১০টি করে যৌথ মহড়ায় অংশ নিয়ে থাকে।"
384,10385,उन्‍होंने कहा कि हिंद महासागर में पायरेसी में भारी कमी काफी हद तक भारतीय सैन्‍य शक्ति और हमारी अंतर्राष्‍ट्रीय साझेदारी के कारण आई है।,"ভারত মহাসাগরে জলদস্যু আক্রমণের ঘটনা লক্ষ্যণীয় হারে হ্রাস পাওয়া প্রসঙ্গে প্রধানমন্ত্রী বলেন, এই অঞ্চলে জলদেশে ভারতীয় সেনার উপস্থিতি বৃদ্ধি পাওয়ায় এবং আন্তর্জাতিক অংশীদারিত্ব মজবুত হওয়ায় এ ধরণের ঘটনা কমে এসেছে।"
385,10386,प्रधानमंत्री ने कहा कि राष्‍ट्रीय युद्ध स्मार‍क के अतिरिक्‍त राष्‍ट्रीय पुलिस स्‍मार‍क की भी स्‍थापना की गई है।,"প্রধানমন্ত্রী বলেন, জাতীয় যুদ্ধ স্মারকের পাশাপাশি, জাতীয় পুলিশ স্মারকও গড়ে তোলা হয়েছে।"
386,10387,"केंद्र सरकार ने सरदार पटेल, बाबा साहब अम्‍बेडकर तथा नेताजी सुभाष चंद्र बोस सहित महान राष्‍ट्रीय नेताओं को मान्‍यता दी है।","কেন্দ্রীয় সরকার মহান জাতীয়তাবাদী নেতা, যেমন – সর্দার প্যাটেল, বাবাসাহেব আম্বেদকর এবং নেতাজী সুভাষ চন্দ্র বসুর অসামান্য অবদানকে স্বীকৃতি দিয়েছে।"
387,10388,प्रधानमंत्री श्री नरेन्‍द्र मोदी ने आज सिंदरी में आयोजित एक समारोह में भारत सरकार और झारखंड सरकार की कई विकास परियोजनाओं का शिलान्‍यास किया।,প্রধানমন্ত্রী শ্রী নরেন্দ্র মোদী আজ সিন্ধ্রিতে এক অনুষ্ঠানে কেন্দ্রীয় সরকার এবং ঝাড়খন্ড সরকারের বিভিন্ন প্রকল্পের শিলান্যাস করেন।
388,10389,इनमें शामिल हैं :,এই প্রকল্পগুলির মধ্যে রয়েছে-
389,10390,"आप लोगों को भलीभांति याद होगा नौ-सेना की 6 महिला कमांडरों, ये एक दल पिछले कई महीनों से समुद्र की यात्रा पर था।","আপনাদের নিশ্চয়ই মনে আছে, নৌসেনার ছয়জন মহিলা কম্যাণ্ডারের একটি দল গত কয়েক মাস ধরে সমুদ্রসফর করছিল।"
390,10391,Sense of adventure कौन नहीं जानता है।,‘সেন্স অফ অ্যাডভেঞ্চার’-এর কথা কে না জানে।
391,10392,"मैं चंद्रपुर के स्कूल के लोगों को, इन मेरे नन्हे-मुन्हे साथियों को, ह्रदय से बहुत-बहुत बधाई देता हूँ।",আমি চন্দ্রপুর স্কুলের এই ছোট ছোট ছাত্র-ছাত্রীদের আন্তরিক অভিনন্দন জানাচ্ছি।
392,10393,"हाल ही में 16 वर्षीय शिवांगी पाठक, नेपाल की ओर से Everest फ़तह करने वाली सबसे कम उम्र की भारतीय महिला बनी।",সম্প্রতি ষোলো বছরের শিবাঙ্গী পাঠক সবচেয়ে কনিষ্ঠ ভারতীয় মহিলা হিসেবে নেপালের দিক থেকে এভারেস্ট জয় করেছে।
393,10394,बेटी शिवांगी को बहुत-बहुत बधाई।,কন্যা শিবাঙ্গীকে অনেক অনেক অভিনন্দন!
394,10395,अजीत बजाज और उनकी बेटी दीयाEverest की चढ़ाई करने वाली पहली भारतीय पिता-पुत्री की जोड़ी बन गयी।,অজিত বাজাজ এবং তাঁর কন্যা দিয়া এভারেস্ট জয়ী প্রথম পিতা-পুত্রীর জুটি।
395,10396,Fit India के इस अभियान से आज हर कोई जुड़ रहा है।,Fit India-র এই অভিযানে আজ সকলে অংশগ্রহণ করছেন।
396,10397,"एक ही खेल अलग-अलग जगह, अलग-अलग नामों से जाना जाता है।",একই খেলা নানা জায়গায় বিভিন্ন নামে পরিচিত।
397,10398,यह खेल लगभग हर राज्य में खेला जाता था।,এবং ঐটি প্রায় সব রাজ্যেই দেখতে পাওয়া যায়।
398,10399,इस पर्यावरण दिवस पर हम सब इस बारे में सोचें कि हम अपने planet को स्वच्छ और हरित बनाने के लिए क्या कर सकते हैं?,"এই ‘পরিবেশ দিবস’-এ আমরা একটু ভাবি, এই পৃথিবীকে আরও পরিষ্কার, আরও সবুজ বানানোর জন্য আমরা কী করতে পারি।"
399,10400,देश के कई हिस्सों में हमारे जवान और किसान अपनी बहादुरी दिखाते हुए अन्याय के विरोध में उठ खड़े हुए थे।,দেশের অনেক অংশে আমাদের জওয়ান ও কৃষকরা অন্যায়ের বিরুদ্ধে গর্জে উঠেছিল।
