,id,src,trg
151,10152,"This, in a way, is a movement on preventive health care.",এটা একরকমের Preventive Health Care – এর আন্দোলন।
152,10153,"But yes, I surely am a Yoga practitioner and yet some people, through their creativity, have made me a Yoga teacher as well and 3-D animated videos of my yoga practice sessions have been prepared.",কিছু মানুষ তাঁদের নিজ নিজ চিন্তাধারার মাধ্যমে আমাকে যোগাসনের শিক্ষক বানিয়ে তুলেছেন। আর আমার যোগাভ্যাসের থ্রি-ডি অ্যানিমেটেড ভিডিও বানিয়ে ফেলেছেন।
153,10154,"Once we place faith and trust in the people of India, we can get incomparable results.",দেশের জনগণের ওপর আস্থা রাখলে আশাতীত ফল পাওয়া যেতে পারে।
154,10155,"Following his orders, the Tricolour was promptly unfurled there and the nefarious dreams of the neighbour of annexing Lakshadweep were decimated within no time.",তাঁর নির্দেশ মতো তৎক্ষণাৎ তেরঙ্গা তোলা হয় আর লাক্ষাদ্বীপের ওপর প্রতিবেশীর কব্জা করার অভিসন্ধি পরাস্ত হয় ।
155,10156,Each Indian who plays any game or has interest in any game has a definite interest in Hockey.,"যে কোনো ভারতীয় যে খেলাই ভালোবাসুন না কেন, তাদের মনে হকির জন্য আলাদা একটা জায়গা রয়েছে।"
156,10157,You should think of a greater purpose in life. You should have a dream to realise and a goal that you are committed to.,জীবনকে সব সময়ই এক মহান উদ্দেশ্যে চালিত করা উচিত – একটা স্বপ্ন নিয়ে চলা উচিত – প্রতিজ্ঞাবদ্ধ হওয়া উচিত।
157,10158,The photo showed that a grandson was participating in the 'Clean Morna River' along with his grandfather.,"এই ছবিটি ছিল, এক নাতি তার দাদুর সঙ্গে ‘ক্লিন মোর্না রিভার’ সাফাই অভিযানে যোগ দিয়েছে|"
158,10159,"One young person learned to play wheelchair basket ball in order to be able to help the wheelchair basket ball team of differently abled, divyang players.",একজন তরুণ এমন অঙ্গীকারও করেছেন যে হুইলচেয়ারে বাস্কেটবল খেলার জন্য নিজে হুইলচেয়ার বাস্কেটবল শিখছেন।
159,10160,I would request the youth to send me their suggestions directly on the Narendra Modi App.,যুবা-বন্ধুদের কাছে আমার বিশেষ অনুরোধ এই যে নরেন্দ্র মোদী অ্যাপের মাধ্যমে আপনারা সরাসরি আপনাদের পরামর্শ পাঠান।
160,10161,"Our Constitution was adopted on 26th November, 1949.",১৯৪৯ সালের ২৬শে নভেম্বর আমাদের সংবিধান গৃহীত হয়েছিল।
161,10162,I received a letter recently which touched my heart.,"কিছুদিন আগে আমি একটা চিঠি পেয়েছিলাম, যেটা আমার মনকে নাড়া দিয়েছিল।"
162,10163,The earths temperature should not rise anymore. This is everyones concern and responsibility too.,পৃথিবীর তাপমাত্রা আর যেন না বাড়ে – এটা সকলের চিন্তা ও দায়বদ্ধ হওয়া উচিত।
163,10164,The definition of peace has changed in the last hundred years.,গত একশো বছরে শান্তির পরিভাষা বদলে গেছে।
164,10165,"on the occasion of these festivities, the length  breadth of India will be replete... with the verve of traditional dances at places, the embers of Lohri symbolizing the joy of a bountiful harvest at others.","এই সমস্ত উৎসবগুলিতে পুরো ভারতবর্ষ জুড়ে কোথাও দেখা যাবে পরম্পরাগত নৃত্যের রঙ, আবার কোথাও ফসল ফলানোর খুশিতে জ্বালানো হবে লোহড়ী, কোথাও আকাশে রঙ বেরঙের ঘুড়ি উড়বে, আবার কোথাও বসবে জমজমাট মেলা।"
165,10166,"Uttarakhand and Haryana have also been declared ODF, this week.",এই সপ্তাহে উত্তরাখণ্ড এবং হরিয়ানাকেও ‘উন্মুক্তস্থানে শৌচকার্য’-মুক্ত ঘোষণা করা হয়েছে।
166,10167,"But this is New India, where we accomplish goals in the quickest time possible.","কিন্তু এটা হল ‘নিউ ইন্ডিয়া’ —‘নতুন ভারত’, যেখানে আমরা লক্ষ্য অনেক তাড়াতাড়ি পূরণ করে ফেলেছি।"
167,10168,"Perhaps, this is the first time ever, that women have enthusiastically voted, as much as men did.",সম্ভবত ইতিহাসে প্রথমবার মহিলারাও পুরুষদের মত উৎসাহের সঙ্গে ভোটদান করেছেন।
168,10169,I was really impressed with the prowess of that divyang young man.,এ কথা মেনে নিতেই হবে এই দিব্যাঙ্গতরুণের ক্ষমতায়আমি অত্যন্ত প্রভাবিত হয়েছি।
169,10170,"Can you too, being a tourist, lay stress on cleanliness at tourist destinations",আপনিও কি একজন পর্যটক হিসেবে পর্যটন কেন্দ্রের স্বচ্ছতায় গুরুত্ব দিতে পারেন না?
170,10171,"This amendment, restored certain powers of Supreme Court and declared that the fundamental rights granted under Article 20 and 21 of the Constitution could not be abrogated during the Emergency.","এর পাশাপাশি, সুপ্রিমকোর্টের কিছু কিছু ক্ষমতা বহাল রাখা হয়। এই সংশোধনী প্রস্তাবে রাখা হয় যে, সংবিধানের ২০ এবং ২১ নং অনুচ্ছেদ মিলে নাগরিকের মৌলিক অধিকারগুলিও যেন ‘জরুরী অবস্থা’র কারণে কোনোভাবেই কেড়ে নেওয়া না হয়।"
171,10172,They dont possess any value in themselves.,এর মধ্যে আপনা-আপনি মূল্য যুক্ত হয়ে নেই।
172,10173,I shall meet you again in the next edition of Mann ki Baat.,পরবর্তী ‘মন কি বাত’-এ আবার আপনাদের সঙ্গে কথা হবে।
173,10174,"After Indonesia Open and Australia Open, this win has completed the triad of the super series premiere title.",ইন্দোনেশিয়ানওপেন ও অস্ট্রেলিয়ান ওপেন-এর পর এটা ওঁর তৃতীয় সুপার সিরিজ খেতাব জয়।
174,10175,"Getting connected with people or connecting people with him was Bapus special quality, this was in his nature.","মানুষের সঙ্গে মিশে যাওয়া, মানুষকে আপন করে নেওয়া বাপুজীর বিশেষত্ব, যা তাঁর স্বভাবেই ছিল।"
175,10176,"Once it enters yours body, a whole lot of undesirable guests in the form of illnesses follow it.","একবার যদি কারও ডায়াবেটিস হয়, তারপর অনেক রোগরূপী অতিথি নিজের ঘরে, শরীরে প্রবেশ করে।"
176,10177,It is on account of these people that this time voting took place on a larger scale compared to the previous Election.,"এঁদের কঠিন পরিশ্রমের ফলস্বরূপ এইবার, গত নির্বাচনের থেকে বেশি ভোটদান হয়।"
177,10178,"Before the monsoons, the entire government machinery was brought into a state of preparedness through mock drills undertaken at most of the places.",বর্ষাকালের আগেই বেশিরভাগ জায়গায় Mock Drill করে পুরো সরকারি কর্মসূচি তৈরি করে রাখা হয়েছিল।
178,10179,It is indeed sad that we kept on calling the events of 1857 only as a rebellion or a soldiers mutiny for a very long time.,"দুঃখের কথা এই যে, আমরা অনেক দিন ধরে ১৮৫৭-র ঘটনাকে কেবলমাত্র বিদ্রোহ বা সিপাহী বিদ্রোহ বলে এসেছি।"
179,10180,He has reminded me of a good deed by calling me.,সে আমাকে একটা ভালো কাজের কথা মনে করিয়ে দিয়েছে।
180,10181,Electricity reached each  every village of the country this year.,দেশের প্রতিটি গ্রামে বিদ্যুৎ পৌঁছে গেছে।
181,10182,"In the isolated regions of the Nilgiri plateau in South India, a small wanderer community Toda make their settlements using locally available material only.","দক্ষিণ ভারতে নীলগিরি পর্বতের প্রত্যন্ত অঞ্চলে এক ছোটো যাযাবর সম্প্রদায় আছে — তোড়া, যারা পরম্পরা অনুসারে তাদের বস্তিগুলো স্থানীয় স্তরে প্রাপ্ত জিনিস থেকেই বানিয়ে থাকে।"
182,10183,"For the last 80 days, he was moving ahead in South Indian Ocean to participate in the Golden Globe Race maintaining his speed but suddenly a severe cyclonic storm landed him in trouble.",৮০ দিন ধরে ভারত মহাসাগরের দক্ষিণে গোল্ডেন গ্লোব রেস প্রতিযোগিতায় অংশগ্রহণ করে যখন দ্রুতগতিতে এগোচ্ছিলেন তখন এক ভয়ঙ্কর সামুদ্রিক ঝড়ের মধ্যে পড়েন।
183,10184,"A gentleman called Afroz Shah started this mission from October, 2015 whole heartedly with all his might, slowly people started joining his bandwagon and turned into a peoples movement.",এক ব্যক্তি শ্রীমান অফরোজ শাহ অক্টোবর ২০১৫ থেকে সর্বশক্তি দিয়ে এই কাজে শামিল হন। ধীরে ধীরে এই কাজে আরও অনেক মানুষ যুক্ত হন আর এটা একটা জন আন্দোলনের রূপ নেয় ।
184,10185,Every word of Neeraj jis work can instill a lot of strength  inspiration in us Indians.,"কবি নীরজের সব কথা আমাদের সকল ভারতবাসীকে অনেক শক্তি, প্রেরণা দিতে পারে।"
185,10186,"We think as if it is a game going on , but in actuality, this is a novel way of instilling empathy in the child's mind.","আমার মনে হয় কি – এ এক খেলা চলছে,কিন্তু সত্যি সত্যি বালকদের মনে সমবেদনা জাগানোর এ এক অদ্ভুত উপায়।"
186,10187,"Not only this, she has done unprecedented work for the welfare of Dalit women too.","শুধু এটুকুই নয়, তিনি দলিত মহিলাদের কল্যাণের জন্যও অভূতপূর্ব কাজ করেছেন|"
187,10188,I wrote a letter to the Sarpanchs and Gram Pradhans across the country.,আমি দেশের সমস্ত গ্রামপ্রধানকে চিঠি লিখেছিলাম।
188,10189,"I was overwhelmed on seeing these and whoever will see these photographs, no matter how upset he is on witnessing the filth around him, and wondering how the mission of cleanliness will be fulfilled - then I have to tell such people that you can see for yourself the toil, resolve and determination of the members of the Ecological Protection Organization, in these living pictures.","দেখে আমিঅবাক হয়ে গেছি এবং আমার মনে হয়েছে যাঁরা চারপাশের আবর্জনা, দুর্গন্ধময় পরিবেশ দেখেহতাশ হয়ে পড়েছেন, ভাবছেন এতো নোংরা পরিষ্কার করা কী করে সম্ভব, তাঁরা এই চন্দ্রপুরকেল্লার ছবি দেখতে পারেন। তাঁদের আমি বলবো EcologicalProtection Organisation –এর তরুণ-তরুণীদের শ্রম,সংকল্প, জেদ, সজীবতা ছবিতে কীভাবে প্রতিফলিত হয়েছে তা দেখুন।"
189,10190,"On the one hand Sardar Patel, possessed the rare quality of uniting people","উনি ছিলেন এমন এক মহানায়ক, যিনি দেশকে একতারসূত্রে আবদ্ধ করেছিলেন।"
190,10191,free from filth and poverty.,অপরিচ্ছন্নতা ও দারিদ্রতাথেকে মুক্ত ভারত।
191,10192,FIFA Under -17 World Cup had created a record in terms of the number of viewers on the ground.,FI FA UNDER 17 WORLD CUPরেকর্ড ভেঙেছে দর্শকের সংখ্যায়।
192,10193,That day we started the Sugamya Bharat campaign.,সেই দিন আমরা ‘সুগম্য ভারত অভিযান’ শুরু করেছিলাম।
193,10194,"According to one estimate, more than 35 crore people in the world suffer from depression.",একটি হিসেব অনুসারে বিশ্বে প্রায় পঁয়ত্রিশ কোটির বেশি মানুষ মানসিক অবসাদের শিকার।
194,10195,It is proclaimed in Shukracharya Neeti that naastimulam anaushadham meaning that there is no plant that does not have medicinal values,"শুক্রাচার্যনীতিতে বলা হয়েছে, ‘নাস্তি মূলং অনৌষধং’ – এরকম কোনও গাছ নেই যার ঔষধি গুণ নেই।"
195,10196,"It was on the 9th of January, when our revered Mahatma Gandhi returned to India from South Africa.","এটা হচ্ছে সেই দিন, যেদিন পূজনীয় মহাত্মা গান্ধী দক্ষিণ আফ্রিকা থেকে ভারতে ফিরে এসেছিলেন|"
196,10197,"Presently, about seven thousand Indian soldiers are associated with UN Peacekeeping initiatives which is the third highest number of soldiers from any country.",বর্তমানে ভারতের প্রায় সাত হাজার সৈনিক রাষ্ট্রসঙ্ঘের শান্তিরক্ষারউদ্যোগের সঙ্গে জুড়ে রয়েছে আর গোটা বিশ্বে এটা তৃতীয় সর্বোচ্চ সংখ্যা।
197,10198,"My dear brothers and sisters, it is a matter of great providence that our India has been the birthplace and work-place of extraordinary denizens, who spent all their lives, not for themselves, but for the good of the society.","আমার প্রিয় ভাই ও বোনেরা, আমাদের কাছে এটা খুব সৌভাগ্যের বিষয় যে ভারতবর্ষ এমন সব মহান ব্যক্তিত্বদের জন্মভুমি ও কর্মভূমি যাঁরা নিজেদের জন্য নয়, অন্যের জন্য নিজেদের জীবন উৎসর্গ করেছেন।"
198,10199,"But simultaneously, deep inner joy, the essence of Swantah Sukhaayah is inbuilt in the spirit of service.",কিন্তু সঙ্গে সঙ্গে প্রকৃত আনন্দ ‘স্বান্ত সুখায়’ — এই ভাবনাও সেবা কথাটির মধ্যে অন্তর্নিহিত।
199,10200,"They work hard, and these are our own young people.",আমাদের দেশের নবযুবকরাই এই ধরনের পরিশ্রম করেন।
200,10201,"Modi Ji : Lata Didi, Pranaam.","মোদীজী : লতাদিদি, প্রণাম।"
201,10202,People get duped by this money trap.,” কিছু মানুষভুল করে টাকার মোহে ফেঁসে যান।
202,10203,"More than that, I feel honoured to realize that this opportunity that I will get in October must be a one of a kind opportunity for the Prime Ministers residence to offer its hospitality.","কিন্তু আমার জন্য সবথেকে বেশি খুশির বিষয় এটাই যে প্রধানমন্ত্রীর বাসভবনে এরকম আতিথেয়তা করার সুযোগ কখনই আসেনি, যে সুযোগ অক্টোবর মাসে আমি পাব।"
203,10204,We often do not remember these achievements for a long time.,এইগুলো আমরা সাধারণত মনে রাখি না।
204,10205,"We keep deliberating on the heavy weight of our tiny tots school bags, but there are times when I feel that expectations and aspirations on the part of parents are far too heavier compared to those school bags.","আমরা ছোটোছোটো শিশুদের স্কুল ব্যাগ-এর ওজনের বিষয়ে আলোচনা করি, কিন্তু কখনো কখনো আমার তোমনে হয় – অভিভাবকদের প্রত্যাশা, আকাঙ্ক্ষা শিশুদের স্কুল ব্যাগ-এর থেকেও বেশিভারী।"
205,10206,I extend many felicitations to you.,আমার অনেক-অনেক শুভকামনা রইল।
206,10207,"When I shared my inner thoughts with you during last months Mann ki Baat, I had requested everybody to send their experiences and suggestions to me on Narendra Modi App.","আমি আমার আগের ‘মন কি বাত’-এ বলেছি যে, আপনারা আপনাদের অনুভূতি, আপনাদের পরামর্শ ‘নরেন্দ্র মোদী অ্যাপ’-এর মাধ্যমে আমাকে অবশ্যই পাঠান।"
207,10208,"I wish all these daughters, brimming with hope and trust, a very bright future.",আশা আর বিশ্বাসে ভরপুর আমাদের এই কন্যাদের আমি উজ্জ্বল ভবিষ্যতের শুভকামনা জানাই।
208,10209,"Like Satyam, Hundreds of thousands of youth leave schools to join colleges.",সত্যমের মত লক্ষ লক্ষ যুবক স্কুল থেকে বেরিয়ে কলেজে যায়।
209,10210,"Today, as we speak of women empowerment, I would like to refer to a railway station.","আজ আমরা যখন মহিলা ক্ষমতায়ন নিয়ে আলোচনা করছি, তাতে আমি এক রেলওয়ে স্টেশনের কথা উল্লেখ করতে চাইবো|"
210,10211,"It is very, very similar to a game of Chess.",দাবা খেলার সঙ্গে পরীক্ষার প্রচুর মিল।
211,10212,We have around 500 small cities.,আমাদের দেশে কম করে হলেও পাঁচশো ছোটোখাটো শহর আছে।
212,10213,A tale associated with this incident is also very popular.,এই সম্পর্কে বহুল প্রচলিত একটি গল্প আছে।
213,10214,"I am glad that in this entire programme I witnessed the accomplishments of the common man more than the achievements of the government, of the country's power, the power of New Indias dreams, the power of the resolve of the new India  this is what I experienced","আমি এই ভেবে আনন্দিত যে, সমগ্র অনুষ্ঠানটিতে সরকারের সাফল্যের থেকে সাধারণ মানুষের সাফল্যের শক্তি, দেশের-দশের শক্তি, ‘নতুন ভারত’ স্বপ্নের শক্তি, সংকল্পের শক্তি আমি অনুভব করেছি।"
214,10215,"I receive a lot of letters and phone calls in Mann Ki Baat, but the element of complaint is negligible and I would like to tell you that in the last five years, I have not come across a single instance where somebody has asked for something for personal gain.","আমি আরও একটি কথা অবশ্যই বলব যে ‘মন কি বাত’-এ আমার কাছে প্রচুর চিঠিপত্র আসে, অসংখ্য ফোন আসে, অনেক বার্তা আসে কিন্তু অভিযোগের মাত্রা থাকে খুব কম। কেউ কিছু চেয়েছেন, নিজের জন্য কিছু পাওয়ার কথা বলছেন এমনটা তো গত পাঁচবছরে একটিবারও হয়েছে বলে মনে করতে পারছি না।"
215,10216,Once again heres wishing many felicitations to you all.,আরও একবার অনেক অনেক শুভকামনা রইল।
216,10217,What happens in the examination hall is over and done there itself.,"পরীক্ষার সময় যা হয়েছে, তা হয়ে গেছে।"
217,10218,"Much as you wait for Mann ki Baat, I await your messages with greater eagerness.","আপনারা যতটা ‘মন কি বাত’ অনুষ্ঠানের অপেক্ষা করেন, তার চেয়ে বেশি অপেক্ষায় আমি থাকি আপনাদের খবরাখবরের।"
218,10219,"We are indeed fortunate that in every era, for eradicating social evils, noble souls, great men were born in this society itself.","আমরা এতটাই ভাগ্যবান যে, সব যুগেইসমাজের দোষগুলিকেই খণ্ডন করার জন্য কোন-না-কোনো মহাপুরুষ এদেশে জন্ম নিয়েছেন।"
219,10220,They were not just mere theories.,এগুলো শুধুমাত্র মূল তত্ত্বই ছিলনা|
220,10221,"I am often worried by this thought that we speak to the youth of our nation and ask about their dream job, only one out of 100 would express their interest in becoming a scientist.","কিন্তু কখনও কখনও ভাবি, আজ আমরা যখন যুব প্রজন্মের সঙ্গে কথা বলি এবং জানতে চাই, তাঁরা ভবিষ্যতে কি হতে চান, সেক্ষেত্রে একশো জনের মধ্যে এক-আধজন বিদ্যার্থী পাওয়া যায়, যাঁরা বলেন, ‘আমি বৈজ্ঞানিক হতে চাই’।"
221,10222,Have you ever thought about how much food we waste,"কখনও ভেবে দেখেছেন আমরা যে অভুক্ত খাবার ফেলে দিই , তাতে আমরা কতটা অপচয় করি।"
222,10223,Development is the key to our problems.,সমৃদ্ধিতেই আমাদের সব সমস্যার সমাধান।
223,10224,"Be it a calamitous natural disaster or a law and order crisis or having to deal with enemies or to display courage in motivating misguided youth to return to the mainstream of life, Our Jawans are motivated by a sense of patriotism while rendering service to the nation.","প্রাকৃতিক বিপর্যয় বা প্রশাসনিক সঙ্কটইহোক কিংবা শত্রুদের মোকাবিলা বা ভুল পথে চালিত যুবশক্তিকে সঠিক পথে ফিরিয়ে আনা –আমাদের সাহসী সৈনিকরা জীবনের সব ক্ষেত্রেই দেশপ্রেমে উদ্বুদ্ধ হয়ে কাজে এগিয়েআসেন। একটি ঘটনা আমার নজরেএসেছে, যেটি আমি আপনাদের বলতে চাই।"
224,10225,"The organizing of Gram Sabhas in these villages, wherein the people participated in large numbers and chalked out schemes for themselves is something that is an extremely pleasant experience.",এইসব এলাকায় গ্রামসভারউদ্যোগে প্রচুর মানুষের অংশগ্রহণ এবং নিজেদের উন্নতির জন্য যোজনা তৈরিতে অংশীদারিত্ব সত্যিই খুব আনন্দের বিষয়।
225,10226,Ajit Bajaj and his daughter became the first ever father-daughter duo to ascend Everest.,অজিত বাজাজ এবং তাঁর কন্যা দিয়া এভারেস্ট জয়ী প্রথম পিতা-পুত্রীর জুটি।
226,10227,"That is when, in Dhanera in the Banaskantha District of Gujarat, volunteers of Jamiat-Ulema-e-Hind cleaned twenty-two affected temples and two mosques in a phased manner.",এই রকম একটা সময়ে গুজরাতের বনাসকাঁঠা জেলার ধানেরায় ‘জমীয়ত-উলেমা-এ-হিন্দ’-এর কর্মকর্তারা বন্যা প্রভাবিত ২২টি মন্দির ও ৩টি মসজিদের সাফ-সাফাই ও পরিচ্ছন্নতার সম্পূর্ণ কাজ নিজেদের হাতে তুলে নিয়েছেন।
227,10228,Sometimes there is a story of an innovation to bring about cleanliness or winds of change that get ushered due to an officials zeal.,"কোথাও স্বচ্ছতা নিয়ে‘ innovation ’-এর ঘটনা থাকে,আবার কোথাও কোনো আধিকারিকের কাজের প্রতি উৎসাহ News হয়ে যায়।"
228,10229,The participation of citizens is also increasing.,জনসাধারণের অংশীগ্রহণও বেড়ে চলেছে।
229,10230,"On this environment day, let all of us give it a good thought as to what can we do to make our planet cleaner and greener","এই ‘পরিবেশ দিবস’-এ আমরা একটু ভাবি, এই পৃথিবীকে আরও পরিষ্কার, আরও সবুজ বানানোর জন্য আমরা কী করতে পারি।"
230,10231,"We experience this in the beauty, the aesthetics of the Swachchata Abhiyan.",‘স্বচ্ছতা অভিযান’-এর মধ্যেও আমরা এই সৌন্দর্য অবলোকন করে থাকি।
231,10232,This year also I request that each family should buy one or the other khadi item so that the poor may also be able to light an earthen lamp and celebrate Diwali.,"এবারও আমি অনুরোধ করবো যে প্রত্যেক পরিবার যেন খাদির কোনো সামগ্রী কেনেন,যাতে গরীবের ঘরেও দীপাবলীর প্রদীপ জ্বলে।"
232,10233,"I was surprised to know that despite being such a prominent center of tourism its close proximity from Mumbai, electricity hadnt reached Elephanta after so many years of independence.",আমার এটা জেনে অদ্ভূত লেগেছে যে মুম্বাইয়ের কাছে অবস্থিত আর পর্যটনের এত বড় কেন্দ্র হওয়া সত্ত্বেও স্বাধীনতা লাভের এত বছর পরেও এলিফ্যান্টায় বিদ্যুৎ পৌঁছয় নি।
233,10234,"He was a divine figure full of heroism, valor, courage, sacrifice and devotion.","বীরত্ব, শৌর্য, ত্যাগ এবং ধর্মপরায়ণতায় পূর্ণ ছিলেন এই মহামানব।"
234,10235,"Sometimes, our friends at Akashwani have to wait for an hour or so.","কখনও কখনও আমাদের আকাশবাণীর বন্ধুদের আধঘণ্টা, পৌনে এক ঘণ্টা আমার জন্য অপেক্ষা করে বসে থাকতে হয়।"
235,10236,My name is Santosh Jadhav.,# আমারনাম সন্তোষ যাদব।
236,10237,"A few days ago, AleenaTaayang, a student from far off Arunachal has written an interesting letter to me.",কয়েকদিন আগে সুদূর অরুণাচল প্রদেশ থেকে এক বিদ্যার্থী অলীনা তায়ং আমাকে খুব আকর্ষণীয় একটি চিঠি পাঠিয়েছেন।
237,10238,Have we ever offered them some drinking water during the summer days Have we ever given them water to drink,"গরমের দিনে আমরা কি কখনও তাঁদের জল পান করতে ডেকেছি, কখনও কি জল দিয়েছি তাঁদের?"
238,10239,But destiny had different plans that day.,কিন্তু ঐ দিন ভাগ্যদেবীর অন্যরকম ইচ্ছা ছিল।
239,10240,"My dear countrymen, every Indian today, is proud and holds his head high.","আমার প্রিয় দেশবাসীগণ, প্রত্যেকভারতবাসী আজ বিশ্বে মাথা উঁচু করে নিজেকে গর্বিত অনুভব করছে।"
240,10241,The Government of India wants to specially reward technology developed to find solutions to our problems.,ভারত সরকার আমাদের সমস্যাগুলির সমাধানের জন্য এই ধরনের নতুনপ্রযুক্তির সন্ধান দিতে পারলে উদ্ভাবনকারীকে বিশেষভাবে পুরস্কৃত করে উৎসাহ দিতেচায়।
241,10242,The dedication of these doctor friends engaged in selfless service is truly worthy of praise.,নিঃস্বার্থ ভাবে সেবায় নিযুক্ত এই চিকিৎসক-বন্ধুদের উৎসাহ সত্যি প্রশংসনীয়।
242,10243,I came across a news a few days back and these small news really gives me immense pleasure and I would like to share the same with you.,এইরকম একটি খবর আমি জানতে পারলাম। যেটা আমি আপনাদের সঙ্গে ভাগ করে নিতে চাই।
243,10244,It is a big occasion there which lasts for four days.,এক রকম মহোৎসব এটি। চারদিন ধরে চলতে থাকে এই উৎসব।
244,10245,"the reason behind it is the Purusharth, the resolute yet selfless inner strength of such illustrious sons  daughters of Mother India.","আজ যখন ভারতবর্ষের নাম অত্যন্ত সম্মানের সঙ্গে উচ্চারিত হয়, তখন এর পেছনে এই দেশের সন্তান-সন্ততিদের উদ্যম লুকিয়ে থাকে।"
245,10246,In the previous episode of Mann Ki Baat I had expressed the view that our students should be drawn towards science.,"গতবারের ‘মন কি বাত’ অনুষ্ঠানে আমি বলেছিলাম যে, আমাদের শিক্ষার্থীদের বিজ্ঞানের দিকে আরও অগ্রসর হওয়া উচিত।"
246,10247,Right from Sir Jagdish Chandra Bose and Hargobind Khurana to Satyendranath Bose have brought laurels to India.,স্যার জগদীশ চন্দ্র বোস আর হরগোবিন্দ খুরানা থেকে শুরুকরে সত্যেন্দ্র নাথ বোসের মত বিজ্ঞানীরা ভারতের গৌরব।
247,10248,Science and Technology are value neutral.,বিজ্ঞান ও প্রযুক্তি ভ্যালুনিউট্রাল।
248,10249,"My dear countrymen, I maintain time  again that we should keep re - visiting the annals of our history, traditions and culture.","আমার প্রিয় দেশবাসী, আমি সবসময়েই বলে থাকি যে আমাদেরইতিহাসকে, আমাদের সংস্কৃতিকে, আমাদের ঐতিহ্যকে বারবার স্মরণ করতে হবে।"
249,10250,"If you progress ahead in your exams fearlessly and happily, you are sure to gain success.",কোনও মানসিক চাপ না রেখে প্রসন্ন চিত্তে পরীক্ষায় বসলে নিশ্চয় সফল হবে।
250,10251,I also congratulate all those Ministries of the Government of India and also those ministers who turned this vision into reality.,আমি ভারত সরকারের ওই সকলমন্ত্রক এবং মন্ত্রীদের ধন্যবাদ জানাচ্ছি যাঁরা এই অনুষ্ঠানকে সম্ভব করেছেন।
251,10252,He keeps imparting knowledge about digital usage to his passengers all the time. He is extremely enthusiastic and motivates others also to go digital.,গাড়ীর যাত্রীদেরও উদ্দীপনার সঙ্গে ডিজিট্যালব্যবস্থা সম্পর্কে সচেতন করে তুলছেন এবং তার সেই উৎসাহে আরও অনেকেই ডিজিট্যালব্যবস্থায় অংশ নিতে শুরু করেছেন।
252,10253,"In our country, close to 3 crore women become pregnant every year but some of these mothers die during childbirth. Sometimes the mother loses her life, at times the infant does.","আমাদের দেশে প্রতি বছর প্রায় তিনকোটি মহিলা গর্ভবতী হন, কিন্তু কিছু মা সন্তানপ্রসবের সময় মারা যান, কখনো মা মারা যান, কখনো বা সন্তান, আবার কখনো মা ও সন্তানদুজনেই মারা যায়।"
253,10254,"On the 2nd of October, 1869, at the beach of Porbandar, in Kirti Mandir as it is known today,... in that tiny abode, not just a person","পোরবন্দর সমুদ্রতীরে, যাকে আজ আমরা কীর্তিমন্দির বলি সেই ছোটো ঘরে ১৮৬৯ সালের ২-রা অক্টোবর একজন ব্যক্তিমাত্রই নয় এক যুগের জন্ম হয়েছিল, যিনি মানব ইতিহাসকে এক নূতন পথ দেখিয়েছিলেন, নূতন উৎকর্ষ স্থাপন করেছিলেন।"
254,10255,"We even have a saying, Coal blackens your hands, hence people tend to stay away from coal mines.","আর কথাই তো আছে যে কয়লাতে হাত কালো হয়, সেজন্যই লোক খনি থেকে দূরে চলে যায়।"
255,10256,And the most unique aspect was that Gurudev Tagore did not ascribe any name to most of his works.,আরআশ্চর্যেরকথাহলোগুরুদেবরবীন্দ্রনাথঠাকুরএইশিল্পকলারবেশিরভাগেরইকোনওনামরাখেননি।
256,10257,Baba Saheb has given us a lot to help shape us into ideal citizens.,দেশের দায়িত্ববান নাগরিক হওয়ার জন্য বাবাসাহেব আমাদের অনেক কিছু দিয়েছেন।
257,10258,"on the other hand, just close by, there are some homes mired in darkness.","অন্যদিকে তারই সামনে, আশেপাশে কিছু মানুষের ঘরে অন্ধকার বিরাজ করে।"
258,10259,"So while it is good to care about society, this is beneficial to the family as well.","সমাজের জন্য ভাবনা ভালো , কিন্তু এই বিষয়টি এমন যে এতে পরিবারও সুফল পাবে ।"
259,10260,"Besides whatever I have said, there is a very long list of examples of the tribal communities which teach us how to keep a close coordination and make adjustments with the nature and the nation is indebted to our tribal people for the forest land that is still remaining with us.","আদিবাসী সম্প্রদায়ের এরকম অনেক উদাহরণ আছে, যাঁরা আমাদের শেখায় প্রকৃতির সঙ্গে সামঞ্জস্য রেখে কীভাবে বাঁচা যায়। আর আমাদের আশেপাশে যে বনসম্পদ বেঁচে আছে, এর জন্য আমাদের দেশ আদিবাসী সম্প্রদায়ের কাছে ঋণী।"
260,10261,Tribal communities make their dwelling units from natural material which are strong as well as eco-friendly.,আদিবাসী সম্প্রদায় নিজেদের ঘর natural material থেকে তৈরি করে যা মজবুত হওয়ার সঙ্গে সঙ্গে পরিবেশ-বান্ধবও হয়।
261,10262,It is our way of paying homage to Sardar Patel's aspirations through this award for National Integration.,সরদার প্যাটেলের এই ভাবনার প্রতি সম্মান প্রদর্শনের জন্যই একতার এই পুরস্কারের মাধ্যমে তাঁর প্রতি শ্রদ্ধাঞ্জলি অর্পণ করতে চাই।
