,id,src,trg
203,10204,এইগুলো আমরা সাধারণত মনে রাখি না।,We often do not remember these achievements for a long time.
204,10205,"আমরা ছোটোছোটো শিশুদের স্কুল ব্যাগ-এর ওজনের বিষয়ে আলোচনা করি, কিন্তু কখনো কখনো আমার তোমনে হয় – অভিভাবকদের প্রত্যাশা, আকাঙ্ক্ষা শিশুদের স্কুল ব্যাগ-এর থেকেও বেশিভারী।","We keep deliberating on the heavy weight of our tiny tots school bags, but there are times when I feel that expectations and aspirations on the part of parents are far too heavier compared to those school bags."
205,10206,আমার অনেক-অনেক শুভকামনা রইল।,I extend many felicitations to you.
206,10207,"আমি আমার আগের ‘মন কি বাত’-এ বলেছি যে, আপনারা আপনাদের অনুভূতি, আপনাদের পরামর্শ ‘নরেন্দ্র মোদী অ্যাপ’-এর মাধ্যমে আমাকে অবশ্যই পাঠান।","When I shared my inner thoughts with you during last months Mann ki Baat, I had requested everybody to send their experiences and suggestions to me on Narendra Modi App."
207,10208,আশা আর বিশ্বাসে ভরপুর আমাদের এই কন্যাদের আমি উজ্জ্বল ভবিষ্যতের শুভকামনা জানাই।,"I wish all these daughters, brimming with hope and trust, a very bright future."
208,10209,সত্যমের মত লক্ষ লক্ষ যুবক স্কুল থেকে বেরিয়ে কলেজে যায়।,"Like Satyam, Hundreds of thousands of youth leave schools to join colleges."
209,10210,"আজ আমরা যখন মহিলা ক্ষমতায়ন নিয়ে আলোচনা করছি, তাতে আমি এক রেলওয়ে স্টেশনের কথা উল্লেখ করতে চাইবো|","Today, as we speak of women empowerment, I would like to refer to a railway station."
210,10211,দাবা খেলার সঙ্গে পরীক্ষার প্রচুর মিল।,"It is very, very similar to a game of Chess."
211,10212,আমাদের দেশে কম করে হলেও পাঁচশো ছোটোখাটো শহর আছে।,We have around 500 small cities.
212,10213,এই সম্পর্কে বহুল প্রচলিত একটি গল্প আছে।,A tale associated with this incident is also very popular.
213,10214,"আমি এই ভেবে আনন্দিত যে, সমগ্র অনুষ্ঠানটিতে সরকারের সাফল্যের থেকে সাধারণ মানুষের সাফল্যের শক্তি, দেশের-দশের শক্তি, ‘নতুন ভারত’ স্বপ্নের শক্তি, সংকল্পের শক্তি আমি অনুভব করেছি।","I am glad that in this entire programme I witnessed the accomplishments of the common man more than the achievements of the government, of the country's power, the power of New Indias dreams, the power of the resolve of the new India  this is what I experienced"
214,10215,"আমি আরও একটি কথা অবশ্যই বলব যে ‘মন কি বাত’-এ আমার কাছে প্রচুর চিঠিপত্র আসে, অসংখ্য ফোন আসে, অনেক বার্তা আসে কিন্তু অভিযোগের মাত্রা থাকে খুব কম। কেউ কিছু চেয়েছেন, নিজের জন্য কিছু পাওয়ার কথা বলছেন এমনটা তো গত পাঁচবছরে একটিবারও হয়েছে বলে মনে করতে পারছি না।","I receive a lot of letters and phone calls in Mann Ki Baat, but the element of complaint is negligible and I would like to tell you that in the last five years, I have not come across a single instance where somebody has asked for something for personal gain."
215,10216,আরও একবার অনেক অনেক শুভকামনা রইল।,Once again heres wishing many felicitations to you all.
216,10217,"পরীক্ষার সময় যা হয়েছে, তা হয়ে গেছে।",What happens in the examination hall is over and done there itself.
217,10218,"আপনারা যতটা ‘মন কি বাত’ অনুষ্ঠানের অপেক্ষা করেন, তার চেয়ে বেশি অপেক্ষায় আমি থাকি আপনাদের খবরাখবরের।","Much as you wait for Mann ki Baat, I await your messages with greater eagerness."
218,10219,"আমরা এতটাই ভাগ্যবান যে, সব যুগেইসমাজের দোষগুলিকেই খণ্ডন করার জন্য কোন-না-কোনো মহাপুরুষ এদেশে জন্ম নিয়েছেন।","We are indeed fortunate that in every era, for eradicating social evils, noble souls, great men were born in this society itself."
219,10220,এগুলো শুধুমাত্র মূল তত্ত্বই ছিলনা|,They were not just mere theories.
220,10221,"কিন্তু কখনও কখনও ভাবি, আজ আমরা যখন যুব প্রজন্মের সঙ্গে কথা বলি এবং জানতে চাই, তাঁরা ভবিষ্যতে কি হতে চান, সেক্ষেত্রে একশো জনের মধ্যে এক-আধজন বিদ্যার্থী পাওয়া যায়, যাঁরা বলেন, ‘আমি বৈজ্ঞানিক হতে চাই’।","I am often worried by this thought that we speak to the youth of our nation and ask about their dream job, only one out of 100 would express their interest in becoming a scientist."
221,10222,"কখনও ভেবে দেখেছেন আমরা যে অভুক্ত খাবার ফেলে দিই , তাতে আমরা কতটা অপচয় করি।",Have you ever thought about how much food we waste
222,10223,সমৃদ্ধিতেই আমাদের সব সমস্যার সমাধান।,Development is the key to our problems.
223,10224,"প্রাকৃতিক বিপর্যয় বা প্রশাসনিক সঙ্কটইহোক কিংবা শত্রুদের মোকাবিলা বা ভুল পথে চালিত যুবশক্তিকে সঠিক পথে ফিরিয়ে আনা –আমাদের সাহসী সৈনিকরা জীবনের সব ক্ষেত্রেই দেশপ্রেমে উদ্বুদ্ধ হয়ে কাজে এগিয়েআসেন। একটি ঘটনা আমার নজরেএসেছে, যেটি আমি আপনাদের বলতে চাই।","Be it a calamitous natural disaster or a law and order crisis or having to deal with enemies or to display courage in motivating misguided youth to return to the mainstream of life, Our Jawans are motivated by a sense of patriotism while rendering service to the nation."
224,10225,এইসব এলাকায় গ্রামসভারউদ্যোগে প্রচুর মানুষের অংশগ্রহণ এবং নিজেদের উন্নতির জন্য যোজনা তৈরিতে অংশীদারিত্ব সত্যিই খুব আনন্দের বিষয়।,"The organizing of Gram Sabhas in these villages, wherein the people participated in large numbers and chalked out schemes for themselves is something that is an extremely pleasant experience."
225,10226,অজিত বাজাজ এবং তাঁর কন্যা দিয়া এভারেস্ট জয়ী প্রথম পিতা-পুত্রীর জুটি।,Ajit Bajaj and his daughter became the first ever father-daughter duo to ascend Everest.
226,10227,এই রকম একটা সময়ে গুজরাতের বনাসকাঁঠা জেলার ধানেরায় ‘জমীয়ত-উলেমা-এ-হিন্দ’-এর কর্মকর্তারা বন্যা প্রভাবিত ২২টি মন্দির ও ৩টি মসজিদের সাফ-সাফাই ও পরিচ্ছন্নতার সম্পূর্ণ কাজ নিজেদের হাতে তুলে নিয়েছেন।,"That is when, in Dhanera in the Banaskantha District of Gujarat, volunteers of Jamiat-Ulema-e-Hind cleaned twenty-two affected temples and two mosques in a phased manner."
227,10228,"কোথাও স্বচ্ছতা নিয়ে‘ innovation ’-এর ঘটনা থাকে,আবার কোথাও কোনো আধিকারিকের কাজের প্রতি উৎসাহ News হয়ে যায়।",Sometimes there is a story of an innovation to bring about cleanliness or winds of change that get ushered due to an officials zeal.
228,10229,জনসাধারণের অংশীগ্রহণও বেড়ে চলেছে।,The participation of citizens is also increasing.
229,10230,"এই ‘পরিবেশ দিবস’-এ আমরা একটু ভাবি, এই পৃথিবীকে আরও পরিষ্কার, আরও সবুজ বানানোর জন্য আমরা কী করতে পারি।","On this environment day, let all of us give it a good thought as to what can we do to make our planet cleaner and greener"
230,10231,‘স্বচ্ছতা অভিযান’-এর মধ্যেও আমরা এই সৌন্দর্য অবলোকন করে থাকি।,"We experience this in the beauty, the aesthetics of the Swachchata Abhiyan."
231,10232,"এবারও আমি অনুরোধ করবো যে প্রত্যেক পরিবার যেন খাদির কোনো সামগ্রী কেনেন,যাতে গরীবের ঘরেও দীপাবলীর প্রদীপ জ্বলে।",This year also I request that each family should buy one or the other khadi item so that the poor may also be able to light an earthen lamp and celebrate Diwali.
232,10233,আমার এটা জেনে অদ্ভূত লেগেছে যে মুম্বাইয়ের কাছে অবস্থিত আর পর্যটনের এত বড় কেন্দ্র হওয়া সত্ত্বেও স্বাধীনতা লাভের এত বছর পরেও এলিফ্যান্টায় বিদ্যুৎ পৌঁছয় নি।,"I was surprised to know that despite being such a prominent center of tourism its close proximity from Mumbai, electricity hadnt reached Elephanta after so many years of independence."
233,10234,"বীরত্ব, শৌর্য, ত্যাগ এবং ধর্মপরায়ণতায় পূর্ণ ছিলেন এই মহামানব।","He was a divine figure full of heroism, valor, courage, sacrifice and devotion."
234,10235,"কখনও কখনও আমাদের আকাশবাণীর বন্ধুদের আধঘণ্টা, পৌনে এক ঘণ্টা আমার জন্য অপেক্ষা করে বসে থাকতে হয়।","Sometimes, our friends at Akashwani have to wait for an hour or so."
235,10236,# আমারনাম সন্তোষ যাদব।,My name is Santosh Jadhav.
236,10237,কয়েকদিন আগে সুদূর অরুণাচল প্রদেশ থেকে এক বিদ্যার্থী অলীনা তায়ং আমাকে খুব আকর্ষণীয় একটি চিঠি পাঠিয়েছেন।,"A few days ago, AleenaTaayang, a student from far off Arunachal has written an interesting letter to me."
237,10238,"গরমের দিনে আমরা কি কখনও তাঁদের জল পান করতে ডেকেছি, কখনও কি জল দিয়েছি তাঁদের?",Have we ever offered them some drinking water during the summer days Have we ever given them water to drink
238,10239,কিন্তু ঐ দিন ভাগ্যদেবীর অন্যরকম ইচ্ছা ছিল।,But destiny had different plans that day.
239,10240,"আমার প্রিয় দেশবাসীগণ, প্রত্যেকভারতবাসী আজ বিশ্বে মাথা উঁচু করে নিজেকে গর্বিত অনুভব করছে।","My dear countrymen, every Indian today, is proud and holds his head high."
240,10241,ভারত সরকার আমাদের সমস্যাগুলির সমাধানের জন্য এই ধরনের নতুনপ্রযুক্তির সন্ধান দিতে পারলে উদ্ভাবনকারীকে বিশেষভাবে পুরস্কৃত করে উৎসাহ দিতেচায়।,The Government of India wants to specially reward technology developed to find solutions to our problems.
241,10242,নিঃস্বার্থ ভাবে সেবায় নিযুক্ত এই চিকিৎসক-বন্ধুদের উৎসাহ সত্যি প্রশংসনীয়।,The dedication of these doctor friends engaged in selfless service is truly worthy of praise.
242,10243,এইরকম একটি খবর আমি জানতে পারলাম। যেটা আমি আপনাদের সঙ্গে ভাগ করে নিতে চাই।,I came across a news a few days back and these small news really gives me immense pleasure and I would like to share the same with you.
243,10244,এক রকম মহোৎসব এটি। চারদিন ধরে চলতে থাকে এই উৎসব।,It is a big occasion there which lasts for four days.
244,10245,"আজ যখন ভারতবর্ষের নাম অত্যন্ত সম্মানের সঙ্গে উচ্চারিত হয়, তখন এর পেছনে এই দেশের সন্তান-সন্ততিদের উদ্যম লুকিয়ে থাকে।","the reason behind it is the Purusharth, the resolute yet selfless inner strength of such illustrious sons  daughters of Mother India."
245,10246,"গতবারের ‘মন কি বাত’ অনুষ্ঠানে আমি বলেছিলাম যে, আমাদের শিক্ষার্থীদের বিজ্ঞানের দিকে আরও অগ্রসর হওয়া উচিত।",In the previous episode of Mann Ki Baat I had expressed the view that our students should be drawn towards science.
246,10247,স্যার জগদীশ চন্দ্র বোস আর হরগোবিন্দ খুরানা থেকে শুরুকরে সত্যেন্দ্র নাথ বোসের মত বিজ্ঞানীরা ভারতের গৌরব।,Right from Sir Jagdish Chandra Bose and Hargobind Khurana to Satyendranath Bose have brought laurels to India.
247,10248,বিজ্ঞান ও প্রযুক্তি ভ্যালুনিউট্রাল।,Science and Technology are value neutral.
248,10249,"আমার প্রিয় দেশবাসী, আমি সবসময়েই বলে থাকি যে আমাদেরইতিহাসকে, আমাদের সংস্কৃতিকে, আমাদের ঐতিহ্যকে বারবার স্মরণ করতে হবে।","My dear countrymen, I maintain time  again that we should keep re - visiting the annals of our history, traditions and culture."
249,10250,কোনও মানসিক চাপ না রেখে প্রসন্ন চিত্তে পরীক্ষায় বসলে নিশ্চয় সফল হবে।,"If you progress ahead in your exams fearlessly and happily, you are sure to gain success."
250,10251,আমি ভারত সরকারের ওই সকলমন্ত্রক এবং মন্ত্রীদের ধন্যবাদ জানাচ্ছি যাঁরা এই অনুষ্ঠানকে সম্ভব করেছেন।,I also congratulate all those Ministries of the Government of India and also those ministers who turned this vision into reality.
251,10252,গাড়ীর যাত্রীদেরও উদ্দীপনার সঙ্গে ডিজিট্যালব্যবস্থা সম্পর্কে সচেতন করে তুলছেন এবং তার সেই উৎসাহে আরও অনেকেই ডিজিট্যালব্যবস্থায় অংশ নিতে শুরু করেছেন।,He keeps imparting knowledge about digital usage to his passengers all the time. He is extremely enthusiastic and motivates others also to go digital.
252,10253,"আমাদের দেশে প্রতি বছর প্রায় তিনকোটি মহিলা গর্ভবতী হন, কিন্তু কিছু মা সন্তানপ্রসবের সময় মারা যান, কখনো মা মারা যান, কখনো বা সন্তান, আবার কখনো মা ও সন্তানদুজনেই মারা যায়।","In our country, close to 3 crore women become pregnant every year but some of these mothers die during childbirth. Sometimes the mother loses her life, at times the infant does."
253,10254,"পোরবন্দর সমুদ্রতীরে, যাকে আজ আমরা কীর্তিমন্দির বলি সেই ছোটো ঘরে ১৮৬৯ সালের ২-রা অক্টোবর একজন ব্যক্তিমাত্রই নয় এক যুগের জন্ম হয়েছিল, যিনি মানব ইতিহাসকে এক নূতন পথ দেখিয়েছিলেন, নূতন উৎকর্ষ স্থাপন করেছিলেন।","On the 2nd of October, 1869, at the beach of Porbandar, in Kirti Mandir as it is known today,... in that tiny abode, not just a person"
254,10255,"আর কথাই তো আছে যে কয়লাতে হাত কালো হয়, সেজন্যই লোক খনি থেকে দূরে চলে যায়।","We even have a saying, Coal blackens your hands, hence people tend to stay away from coal mines."
255,10256,আরআশ্চর্যেরকথাহলোগুরুদেবরবীন্দ্রনাথঠাকুরএইশিল্পকলারবেশিরভাগেরইকোনওনামরাখেননি।,And the most unique aspect was that Gurudev Tagore did not ascribe any name to most of his works.
256,10257,দেশের দায়িত্ববান নাগরিক হওয়ার জন্য বাবাসাহেব আমাদের অনেক কিছু দিয়েছেন।,Baba Saheb has given us a lot to help shape us into ideal citizens.
257,10258,"অন্যদিকে তারই সামনে, আশেপাশে কিছু মানুষের ঘরে অন্ধকার বিরাজ করে।","on the other hand, just close by, there are some homes mired in darkness."
258,10259,"সমাজের জন্য ভাবনা ভালো , কিন্তু এই বিষয়টি এমন যে এতে পরিবারও সুফল পাবে ।","So while it is good to care about society, this is beneficial to the family as well."
259,10260,"আদিবাসী সম্প্রদায়ের এরকম অনেক উদাহরণ আছে, যাঁরা আমাদের শেখায় প্রকৃতির সঙ্গে সামঞ্জস্য রেখে কীভাবে বাঁচা যায়। আর আমাদের আশেপাশে যে বনসম্পদ বেঁচে আছে, এর জন্য আমাদের দেশ আদিবাসী সম্প্রদায়ের কাছে ঋণী।","Besides whatever I have said, there is a very long list of examples of the tribal communities which teach us how to keep a close coordination and make adjustments with the nature and the nation is indebted to our tribal people for the forest land that is still remaining with us."
260,10261,আদিবাসী সম্প্রদায় নিজেদের ঘর natural material থেকে তৈরি করে যা মজবুত হওয়ার সঙ্গে সঙ্গে পরিবেশ-বান্ধবও হয়।,Tribal communities make their dwelling units from natural material which are strong as well as eco-friendly.
261,10262,সরদার প্যাটেলের এই ভাবনার প্রতি সম্মান প্রদর্শনের জন্যই একতার এই পুরস্কারের মাধ্যমে তাঁর প্রতি শ্রদ্ধাঞ্জলি অর্পণ করতে চাই।,It is our way of paying homage to Sardar Patel's aspirations through this award for National Integration.
262,10263,"আমি উৎসব পালন করিসানন্দে, সহাস্যে। আজ তোমাকে বলি, এসবসম্ভব হয় তুমি আছ বলেই।","Ashwani ji has written: I celebrate the festival, feel happy and smileI celebrate the festival, fee happy and smileAll this is because you are there,I want to tell you today that you are the guardian of my freedom,My gift of joy is there just because you are thereI sleep peacefully"
263,10264,কিন্তুসৌভাগ্যের বিষয় যে বর্ষা ঋতু সময় মত নিজের পদচিহ্ন অনুসরণ করে এগিয়ে আসছে।,But it is good that the monsoon is moving ahead on schedule on its natural course.
264,10265,"অর্থাৎ, আমরা এই সময়েই অনেকটা এগিয়ে গেছি। আমরা যদি আরও চেষ্টা করি তাহলে স্বাধীনতার ৭৫বছর পূর্ণ হওয়ার আগেই পর্যটনক্ষেত্রে সমগ্র বিশ্বে অন্যতম স্থান অর্জন করতে পারব।","If we tried all that harder, then by the 75th year of our independence, we would have carved a place for ourselves amidst the major tourist destinations of the world."
265,10266,ওড়িশার জগৎসিংহপুরের শহিদ প্রসন্না সাহুর পত্নী মীনাজীর অদম্য সাহসকে সমগ্র দেশ কুর্ণিশ জানাচ্ছে।,"The country salutes the indomitable courage of Meena ji, wife of Martyr Prasanna Sahu of Jagatsinghpur, Odisha."
266,10267,আমরা ২০১৯-এর মধ্যেই আমাদের এখানে বাঘের সংখ্যা দ্বিগুণ করে ফেলেছি।,We doubled our tiger numbers in 2019 itself.
267,10268,"এবার ২রা অক্টোবরে যখন বাপুর সার্ধশতবর্ষ পালিত হবে, তখন তাঁকে কেবল খোলা জায়গায় শৌচকর্ম মুক্ত ভারত সমর্পণ করবো না, ঐ দিন প্লাস্টিকের বিরুদ্ধে এক নতুন জন আন্দোলনের ভিত্তি প্রস্তর স্থাপন হবে।","This year, on the 2nd of October, when we celebrate Bapus 150th birth anniversary, we shall not only dedicate to him an India that is Open Defecation Free, but also shall lay the foundation of a new revolution against plastic, by people themselves, throughout the country."
268,10269,আগামী ২-রা অক্টোবর মহাত্মা গান্ধী এবং লাল বাহাদুরশাস্ত্রীর জন্ম-জয়ন্তী।,2nd October is the birth anniversary of Mahatma Gandhi and Lal Bahadur Shastri Ji.
269,10270,কখনো কখনো ‘মন কি বাত’ নিয়ে মজাও করা হয়েছে। কিন্তু আমার মনে সব সময়ই ১৩০ কোটি দেশবাসী বিরাজ করছে।,At times Mann Ki Baat is also sneered at but 130 crore countrymen ever occupy a special pleace in my heart.
270,10271,"” পবন, আমার বিশ্বাস, হাওয়ার বেগে আপনার এই পরামর্শ ভারতের কোণে কোণে ছড়িয়ে পড়বে।","Pawan, I believe that this sentiment will definitely reach every corner of India."
271,10272,"১৬-ই আগষ্ট যে মুহূর্তে দেশের ও বিশ্বের মানুষ অটলজীর প্রয়াণের খবর পেয়েছেন, প্রত্যেকে গভীর শোক ব্যক্ত করেছেন।","As soon as the people in our country and abroad heard of the demise of Atalji on 16th August, everyone drowned in sadness."
272,10273,"কিন্তু যদি অন্য কাউকে রেফার করেন বা অন্য কাউকেযোগ করেন এবং ওই নতুন ব্যক্তি অর্থের লেনদেন তিনবার করেন, এই কাজটা করার জন্য আপনারদশ টাকা আয় হয়ে যায়।","make others join you in that. If the new member does three transactions, performs financial business thrice, you stand to earn ten rupees for that."
273,10274,"বেশ কিছু খেলোয়াড়, যেমন বলা যায় অদিতি অশোক, দত্তু ভোকনল, অতনু দাস এমনআরও অনেকে আছেন, যাঁরা বেশ ভাল ক্রীড়া প্রদর্শন করেছেন।","Many players like Aditi Ashok, Dattu Bhokanal, Atanu Das gave a very good performance."
274,10275,"দয়া করে ‘মন কি বাত’ অনুষ্ঠানে আপনি এই নিয়ে বলবেন, যাতে সাধারণ মানুষ তা জানতে পারে।",Kindly discuss this point in Mann Ki Baat programme so that more and more people may get to know about this.
275,10276,এটি খুব সহজ – মোবাইল ফোন থেকে হোয়াটস্‌ অ্যাপ পাঠানোর মতই সহজ কাজ।,It is as simple as sending WhatsApp messages on the mobile.
276,10277,মহাত্মা গান্ধীর আহ্বানে লক্ষ লক্ষ ভারতবাসী‘করেঙ্গে ইয়া মরেঙ্গে’ মন্ত্রে নিজেদের জীবনকে সংগ্রামে সমর্পণ করেছিল।,Millions of Indians responded to Mahatma Gandhis clarion call and the mantra of Do or Die they flung themselves into the struggle.
277,10278,"সাভারকর কবিতা আর বিপ্লব, দুটোকেই সঙ্গে নিয়ে চলেছেন।",Savarkar marched along with both poetry and revolution.
278,10279,প্রত্যেক মানুষের কাছে এই সচেতনতা পৌঁছানোর জন্য আপনার সাহায্য দরকার।,Your cooperation is needed to create public awareness.
279,10280,এই ঘটনাটিঅন্ধ্রপ্রদেশের বিজয়নগরম জেলার।,This happened in the Vizianagaram District of Andhra Pradesh.
280,10281,"যে সকল যুবকবৃন্দ এইকাজ করছেন, তাঁদের আমি আন্তরিক শুভেচ্ছা জানাচ্ছি।",I convey my best wishes to all those young persons who are undertaking this mission.
281,10282,নদীতে ফেলা ময়লা আবর্জনা দেখে সে কতটা ক্রুদ্ধ !,How enraged she is by seeing the river strewn with trash.
282,10283,"আমার প্রিয় দেশবাসী, আপনাদের হয়তো মনে থাকবে ১৫ আগস্ট আমি লালকেল্লা থেকে বলেছিলাম যে, ২০২২-এর মধ্যে আপনারা ভারতের পনেরোটি জায়গায় যান।","My dear countrymen, you will remember, that on 15 August, I had in my address said from the ramparts of Red Fort that by 2022, you should visit 15 tourist destinations in India."
283,10284,ভারতীয় উত্তরাধিকার সূত্রে পাওয়া সুস্থ জীবনশৈলীকে আপনারা সবাই সঠিক পথে এগিয়ে নিয়ে যাচ্ছেন।,All of you are carrying forward the Indian tradition of a healthy life style as a true successor.
284,10285,"স্কুলের বাচ্চা, কলেজের ছাত্র ছাত্রী, এন সি সি, এন এস এস, যুব সংগঠন, মিডিয়া গ্রুপ, কর্পোরেট জগত সবাই বৃহদাকারে স্বচ্ছতা শ্রম দান করেছেন।","School children, college students, NCC, NSS, youth organisations, media groups, the corporate world, all of them offered voluntary cleanliness service on a large scale."
285,10286,এই উপলক্ষে আমরা দেশব্যাপী‘ফিট ইন্ডিয়া মুভমেন্ট’ শুরু করতে চলেছি।,"On this occasion, we are going to launch the 'Fit India Movement' across the country."
286,10287,"আমার প্রিয় দেশবাসী, আগষ্ট মাস ইতিহাসের অনেক ঘটনা, উৎসবের ঘটনাপ্রবাহে ভরা। কিন্তু আবহাওয়ার জন্য কখনও কখনও অসুখও ঘরে প্রবেশ করে।","My dear countrymen, the month of August is significant because it is filled with historically important dates and festivals, but due to the weather sometimes sickness also enters the house."
287,10288,লক্ষ্মীজি এই হারবাল ওষুধ সম্পর্কে তাঁর জ্ঞান থেকে প্রতিনিয়ত মানুষের সেবা করে চলেছেন|,Lakshmi Ji is continuously serving society with her knowledge of herbal medicines.
288,10289,"আমার প্রিয় দেশবাসী, আমাদেরদেশে সরকারের দ্বারা, সমাজের দ্বারা, বিভিন্ন সংস্থার দ্বারা, সংগঠনের দ্বারা –সবার মাধ্যমে পরিচ্ছন্নতার জন্য কিছু না কিছু কার্যক্রম চলছেই।","My dear countrymen, the government, society, institutions, organizations, in fact everyone, is making some or the other effort towards greater cleanliness."
289,10290,যাঁরা আমাদের সংবিধান প্রণয়ন করেছেন — সেই সব মহান ব্যক্তিত্বদের স্মরণ করার দিন।,A day to remember those great personalities who drafted our Constitution.
290,10291,"সত্যি সত্যি, আমাদের দেশের যুব সম্প্রদায়,বিশেষ করে আমাদের মেয়েরা দেশের নাম উজ্জ্বল করার জন্য অনেক কিছু করছে।","Truly our young generation, especially the daughters of our country are doing so much to bring glory to the nation."
291,10292,"একটা কথাআমরা সবাই ভালো করেই জানি, ভারতবর্ষের যে কোনও প্রান্তে চলে যান, ধনীর থেকে ধনীরঘর কিংবা গরীবস্য গরীবের ঝুপড়ি দীপাবলীর সময় প্রতি পরিবারে স্বচ্ছতা অভিযান চলছেদেখা যায়।","One thing that all of us know very well is that wherever in India we go, whether to the home of the richest of the rich or to the humble dwelling of the poorest of the poor, during the Diwali festival we can see a cleanliness campaign going on in every household."
292,10293,"আমার প্রিয় দেশবাসী, আমাদের দেশের অর্থব্যবস্থারমূলে কৃষির অনেক অবদান রয়েছে।","My dear countrymen, agriculture makes a very major contribution to the fundamentals of our countrys economy."
293,10294,দুনিয়ার প্রায় সব দেশ এই যোগাভ্যাসের উপলক্ষকে নিজেদেরউপলক্ষ করে নিয়েছে।,Almost all the countries in the world made Yoga Day their own.
294,10295,আমি বলতাম হিন্দি কিন্তু উনি শুনতেন ইংরেজিতে। এই কারণেই কথাবার্তা খুব সহজ হয়ে যেত আর technology-র এটাই কামাল।,So I used to speak in Hindi but he heard it in English and because of that the communication became very easy and this is an amazing aspect about technology.
295,10296,ভগিনী নিবেদিতা ভারতীয় সংস্কৃতির গৌরবপুনঃস্থাপিত করেন।,Bhagini Nivedita ji revived the dignity and pride of Indian culture.
296,10297,"আসুন, নূতন প্রেরণা, নূতন উদ্দীপনা, নূতন সংকল্প, নূতন লক্ষ্য, নূতন উচ্চতাকে সামনে রেখে এগিয়ে চলি। নিজের মধ্যে পরিবর্তন আনুন, দেশকেও বদলান।","Come, imbued with renewed inspiration, renewed zeal, renewed resolution, new accomplishments, loftier goals  lets move on, keep moving, change oneself and change the country too."
297,10298,আজাদ নিজের জীবন বাজী রেখেছিলেন কিন্তু বিদেশী শাসনের সামনে কখনও মাথা নোয়াননি।,"Chandrashekhar Azad put his life on the stake, but he never bowed in front of the foreign rule."
298,10299,"সব বয়সের, লক্ষ লক্ষ মানুষ, বই পড়ার এই অভিযানে অংশ নিয়েছিল।","Participants hailing from every age group in lakhs, participated in this campaign to read books."
299,10300,"আমার ছোট্ট বিদ্যার্থী বন্ধু, প্রথমেই চিঠি লেখার জন্য আপনাকে ধন্যবাদ জানাই।","My young student friends, first of all, I thank you for writing to me."
300,10301,"গ্রামের জল গ্রামে থাকবে, শহরের জল শহরে – এই আমাদের সংকল্প হওয়া উচিত।",It should be our pledge that water from the villages stays in the villages and water for the cities remains available for them.
301,10302,"এই ফসলের গোড়াকে জমিতে মিশিয়ে দিয়ে দেখুন, তা সার হয়ে যাবে।","If these remains are once again buried inside the soil, then it will turn into fertilizers."
302,10303,"দেশহিত এবং জনহিতের জন্য যা করণীয়, সেটাই আমাদের প্রাথমিক কর্তব্য।","For the benefit of the Nation, for the benefit of the people, whatever needs to be done will be accorded our top priority."
303,10304,"যে সমস্ত যুবক নিজের ঘর ছেড়ে বাইরে অন্য কোথাও পড়তে গেছেন, তাঁরা ঐ জায়গাকে আবিষ্কার করুন। ওখানকার সম্পর্কে, ওখানকার লোক, ভাষা, সংস্কৃতি সম্বন্ধে জানুন।","Young people who leave their homes for the sake of studies should discover their new places, know more about the people, language, culture  tourism facets related to them."
304,10305,"লোকেরা সেখানে গিয়ে খেয়েছেন, আর দুই-চার-ছয়দিন বাদে আবার যখন সেইরাস্তা দিয়ে ফিরেছেন তখন বিল মিটিয়ে দিয়েছেন।","So people go and eat there and make payments on their next visit after 2, 4 or 6 days."
305,10306,"পড়াশোনার সঙ্গে সঙ্গে খেলাধুলার ক্ষেত্রেওআমাদের তরুণ প্রজন্ম তাদের দক্ষতা, তাদের শারীরিক সামর্থ্য তাদের একনিষ্ঠ সাধনারফলে দেশের নাম উজ্জ্বল করে চলেছে।","And our sportspersons, through their prowess, skills and accomplishments win laurels for the country as well."
306,10307,"। ”অর্থাৎপ্রকৃত সাধক তিনিই, যিনি অন্যদের দুঃখ জানতে পারেন, বুঝতে পারেন।","I quote a doha ,   ,   The true saint is the one who recognizes  understands the sufferings of others."
307,10308,এই সব কিছুই ১৩০ কোটি দেশবাসীর অদম্য প্রচেষ্টায় সম্ভব হয়েছে।,And all this has been possible due to the relentless efforts of a 130 crore countrymen.
308,10309,"আসুন, আমরা জল সংরক্ষণের সঙ্গে যুক্ত পদ্ধতিগুলির একটি তালিকা তৈরি করে মানুষকে জল সংরক্ষণে অনুপ্রাণিত করি।","Come let us join water conservation, and involve ourselves in making a list of more and more innovative methods to motivate people to conserve water."
309,10310,আমি আপনাদের সবাইকে আমন্ত্রণ জানাচ্ছি।,I invite all of you.
310,10311,"যখন আমি এইগুলো দেখছিলাম, কী অপূর্ব সব কল্পনায় সে সববানানো, ভেবে অবাক হয়ে গেছি।","And when I saw those letters, I used to be amazed at the magnitude of creativity and emotions behind this endeavour."
311,10312,আমার বিশ্বাস সবাইখুবউৎসাহের সঙ্গে ঈদ পালন করবে। এই উপলক্ষে বিশেষ করে বাচ্চাদের ভালো ঈদি লাভ হবে।,I hope and believe that everyone will celebrate Eid with gaiety and fervor and on this occasion children will specially get a grand Eidi.
312,10313,"যার ফলেছাত্র-ছাত্রীদের মধ্যে শুধুমাত্র প্রতিযোগিতাই বাড়েনি, দুশ্চিন্তাও বেড়েছে।","As a result, the competition has multiplied leading to a very high increase of stress in the students also."
